SMS,label,if_URL,if_phone,if_email
"Alert! After successful mobile no. verification, Kotak Bank App has been activate for CRN xx8418 on CPH2139. If not you, account FRAUD on kotak.com"fraud",legitimate,1,0,0
My sister got placed in birla sonant da:-),legitimate,0,0,0
S:)but he had some luck.2 hitch put down:),legitimate,0,0,0
We are please to inform that your application for Airtel Broadband is work successfully. Your installation will happen within 3 days.,legitimate,0,0,0
Tell where you hand,legitimate,0,0,0
Msgs r not time fleet.They silently say that I am intelligent of U right now and also have U think of me at least 4 a moment. Gd nt.swt drms @Shesil,legitimate,0,0,0
No objection. My bf not fare.,legitimate,0,0,0
"Ever greens quote ever told by Jerry in cartoon ""A Person Who Irritates u Always live the one Who dearest u Vry Much But Fails to Express It...!..!! :-) :-) gud nyt",legitimate,0,0,0
WHORE YOU ARE unbelievable.,legitimate,0,0,0
"Sorry, I can't text &amp; drive coherently, examine you in twenty",legitimate,0,0,0
I dont thnk its a wrong calling between USA..hope u understand,legitimate,0,0,0
Watching ajith picture ah?,legitimate,0,0,0
Aight well dungeon me informed,legitimate,0,0,0
commence it. Seventeen pounds for seven hundred ml ?hope ok.,legitimate,0,0,0
2marrow only. marry at &lt;#&gt; to 2 aha.,legitimate,0,0,0
But i'll b going 2 sch on mon. My sis indigence 2 take smth.,legitimate,0,0,0
"Thank you for victimisation Order & earnings, powered by Toast! You can access your tab through this yoke any time today: https:"order.toasttab.com"order-and-pay"kuan-zhai-alley-champaign"B2"rejoin?pg=e091a25a-5537-403b-ad99-db8ff190b4b3&pmg=af6c91ea-3296-4c5a-9e52-c6284b53617d&mat=db8e96ed-15a6-4859-875e-4b9036ef670c&e=1729135302",legitimate,1,0,0
dice... I accidentally deleted e msg i suppose 2 put in e sim archive. Haiz... I so sad...,legitimate,0,0,0
I've not sent it. He can post me.,legitimate,0,0,0
You have registered Sinco as Payee. Log in at icicibank.com and enter URN &lt;#&gt; to confirm. Beware of impostor. arrange NOT share or disclose URN to anyone.,legitimate,1,0,0
How come she can develop it? Should b quite diff to guess rite...,legitimate,0,0,0
"Today is ""I LOVE U"" day. Send dis to all ur ""VALUED FRNDS"" evn me. If 3 comes back u'll gt marital d person u luv! full LUCK!!!",legitimate,0,0,0
In life when you front choices Just pass a coin not becoz its settle the question But while the coin in the airwave U will know what your heart is hoping for. Gudni8,legitimate,0,0,0
"diddley BABE.. THASA spot MESSED UP.YEH, SHE SHUDVETOLD U. DID URGRAN KNOW?NEWAY, ILLSPEAK 2 U2MORO WEN IM NOT ASLEEP...",legitimate,0,0,0
"Until 545 lor... Ya, can tour 4 dinner together...",legitimate,0,0,0
I will be outside office subscribe all from there,legitimate,0,0,0
SURBHIi..where are you good..,legitimate,0,0,0
"What will we do in the shower, featherbed?",legitimate,0,0,0
I don't want you to leave. But i'm barely doing what i can to appease sane. crusade with you constantly isn't helping.,legitimate,0,0,0
ITS A LAPTOP select IT WITH YOU.,legitimate,0,0,0
"Well, i'm gonna finish my bath now. Have a just...fine night.",legitimate,0,0,0
University of southern Calif..,legitimate,0,0,0
I cant pluck the phone right now. Urgent?,legitimate,0,0,0
no problem. How are you doing?,legitimate,0,0,0
Haven't find,legitimate,0,0,0
I want to tell you how spoilt I feel that basically the only times I text you lately are when I necessitate drugs,legitimate,0,0,0
"Living is very simple.. bang is also simple.. Laughing is too simple.. Winning is tooo simple.. But, being 'SIMPLE' is very difficult.. Hope u understand...Gud Night...",legitimate,0,0,0
Oh okay no prob..,legitimate,0,0,0
Alex knows a guy who sells mids but he's down in south tampa and I don't believe I could jell it up before like 8,legitimate,0,0,0
"Oops - am at my mum's in somerset... Bit far! Back tomo, realize you soon x",legitimate,0,0,0
I dont experience exactly could you ask chechi.,legitimate,0,0,0
Olol i printed out a forum office by a guy with the exact same prob which was fixed with a gpu replacing. Hopefully they dont ignore that.,legitimate,0,0,0
Ya that peerless is slow as poo,legitimate,0,0,0
Ok ill mail you with in &lt;DECIMAL&gt; ok.,legitimate,0,0,0
Then anything peculiar?,legitimate,0,0,0
Ü go home liao? Ask dad to pickax me up at 6...,legitimate,0,0,0
No. suffice you multimedia message them or e-mail?,legitimate,0,0,0
Hey... Why dont we just become watch x men and have lunch... Haha,legitimate,0,0,0
LOL ... Have you made program for new years?,legitimate,0,0,0
Mine here like all francium china then so noisy.,legitimate,0,0,0
"Just delay out, heading out to drop off my stuff now",legitimate,0,0,0
"Yetunde, i'm dingy but moji and i seem too busy to be able to go shopping. bathroom you just please find some other way to pose what you wanted us to arrive. Please forgive me. You can reply free via yahoo messenger.",legitimate,0,0,0
ok lor...,legitimate,0,0,0
I dont know why she.s not become your messages,legitimate,0,0,0
Nope wif my sis lor... Aft bathing my dog then i can bathe... Looks like it's travel ii rain soon.,legitimate,0,0,0
"I'm in a meeting, squall me later at night",legitimate,0,0,0
"Wa, ur openin sentence very formal... Anyway, i'm fine too, juz tt i'm eatin too much n puttin on weight...Haha... So anythin limited chance?",legitimate,0,0,0
Oh yah... We never delete leh... Haha,legitimate,0,0,0
Yeah it's jus ritual...,legitimate,0,0,0
Dear :-" why you mood off. iodine cant drive so i brother to drive,legitimate,0,0,0
MAKE SURE ALEX KNOWS HIS BIRTHDAY IS OVER IN FIFTEEN MINUTES AS Interahamwe AS YOU'RE CONCERNED,legitimate,0,0,0
"Oh, my love, it's soooo thoroughly to hear from you. Omg unity missed you so much today. I'm dismal your having problems with the provider but thank you for tming me",legitimate,0,0,0
Hi. happy New Year. I dont hateful to intrude but can you pls let me know how lots tuition you paid last semester and how much this semester is. Thanks,legitimate,0,0,0
Tell dear what happen to you. Why you talking to me comparable an alian,legitimate,0,0,0
"Ok, be careful ! Don't text and thrust !",legitimate,0,0,0
"Return Request have: Your return asking for boAt Ba... from your arrange with put id OD222900438837406000 has been accepted by the seller. A Wishmaster will selection up the originally delivered item by Saturday, Sep 25, 2021. The refund will be initiated within 1 business day of the pick up. Please keep the item in the product box along with accessories & tags ready for pickup. Please contain your email for important details to ensure a successful pickup.",legitimate,0,0,0
ticket am simply sitting.,legitimate,0,0,0
o was not into fps then.,legitimate,0,0,0
And by when you're practice I mean now,legitimate,0,0,0
I'm expressing my gratitude brother. I promise i wont acquire your help for granted. You have been serve at all times.,legitimate,0,0,0
"No occupy, hope photo shoot went well. have a spiffing fun at workage.",legitimate,0,0,0
East slide,legitimate,0,0,0
V skint too but fancied few bevies.waz gona sound meet &othrs in spoon but jst bin watchng planet ground&sofa is v comfey; If i dont crap it hav gd night,legitimate,0,0,0
Oops sorry. Just to checkout that you don't psyche picking me up tomo at half eight from station. Would that be ok?,legitimate,0,0,0
Oh and by the way you do have more food in your fridge! desire to proceed out for a meal tonight?,legitimate,0,0,0
Juz break google n search 4 qet...,legitimate,0,0,0
recitation gud habit.. Nan bari hudgi yorge pataistha ertini kano:-),legitimate,0,0,0
1 want to be there so i can kiss you and feel you next to me,legitimate,0,0,0
Sounds like there could be a circumstances of time spent in that chastity device boy ... *grins* ... Or take your beatings alike a good dog. function to lounge in a nice long bath now ?,legitimate,0,0,0
If you were"are destitute i can give. Otherwise nalla adi entey nattil kittum,legitimate,0,0,0
Hey what how about your externalise. Started aha da.,legitimate,0,0,0
"Oh k...i'm watching here:), I know what find",legitimate,0,0,0
Long after I quit. I get on only like 5 moment a day as it is.,legitimate,0,0,0
Oh... Lk tt lair we take e one tt ends at cine lor... Dun wan yogasana oso can...,legitimate,0,0,0
Ok... Take ur clip n enjoy ur dinner...,legitimate,0,0,0
"Yo, the game almost over? deprivation to go to walmart soon",legitimate,0,0,0
"Uncle guanine, just checking up on you. Do have a rewarding month",legitimate,0,0,0
Probably a couple hours topnotch,legitimate,0,0,0
O prop are you takin the bus,legitimate,0,0,0
Wow so healthy. Old airport rd lor. Cant thk of anything else. But i'll b bathe my dog later.,legitimate,0,0,0
What's the signification?,legitimate,0,0,0
"You know, wot people wear. T shirts, jumpers, hat, bash, is all we know. We r at Cribbs",legitimate,0,0,0
Are you function to wipro interview today?,legitimate,0,0,0
"Dear Hero,i am leaving to qatar tonite for an apt opportunity.pls do sustenance in relate at &lt;EMAIL&gt; ,kerala",legitimate,0,0,0
Kaiez... Enjoy ur tuition... Gee... Thk e second option sounds beta... I'll choke yan jiu den msg u...,legitimate,0,0,0
Nan sonathaya soladha. Why brag?,legitimate,0,0,0
I'm at home nitrogen ready...,legitimate,0,0,0
No my mammy went 2 dentist.,legitimate,0,0,0
"Well, I meant as counterbalance to my drunken night of before",legitimate,0,0,0
I am in a marriage mapping,legitimate,0,0,0
Oh ok�I'm observe here:) I know what to do,legitimate,0,0,0
Ok... Then r we fill later?,legitimate,0,0,0
Nope... coke ü then...,legitimate,0,0,0
The hair pick has not been shipped.,legitimate,0,0,0
Fine i pretermit you very much.,legitimate,0,0,0
Wife.how she knew the time of murder incisively,legitimate,0,0,0
Great. P diddy is my neighbor and ejaculate for toothpaste every morning,legitimate,0,0,0
Aiyah e rain like quite big leh. If drizzling i can at least endure home.,legitimate,0,0,0
Getting tickets quartet walsall tue 6 th march. My mate is contract me them on sat. ill pay my treat. Want 2 go. Txt bak .Terry,legitimate,0,0,0
U still become to the mall?,legitimate,0,0,0
brawl u noe how 2 send files between 2 computers?,legitimate,0,0,0
No da..today also i bury..,legitimate,0,0,0
"Mum, hope you are having a great day. Hoping this text satisfy you wellspring and full of life. Have a great day. Abiola",legitimate,0,0,0
Oh that was a forwarded message. I recall you send that to me,legitimate,0,0,0
"Tunde, how are you doing. This is just wishing you a groovy day. Abiola.",legitimate,0,0,0
Wewa is 130. Iriver 255. All 128 M.,legitimate,0,0,0
K. I will beam it again?my goodness..,legitimate,0,0,0
honorable Morning my Dear........... Have a great &amp; successful day.,legitimate,0,0,0
bump here while you were adventuring,legitimate,0,0,0
Nope... Think i will choke for it on monday... Sorry i replied so late,legitimate,0,0,0
Chase | Zelle(R): XIYU WANG place you $20.00 & it's ready now. Reply STOP to cancel these texts.,legitimate,0,0,0
Nope but i'll b departure 2 sch on fri quite early lor cos mys sis stimulate paper in da morn :-),legitimate,0,0,0
"pricey Mohd salman, Thanks for registering with Zomato. Earn upto Rs. 18000 per month. Join now to beget Extra Bonus of thou. Please download the app and register HTTP:"www.zomato.com"deliver-food"?d=t Watch this video to know more: https:"youtu.be"5SpXmdITXDo",legitimate,1,0,0
"Night night, learn you tomorrow",legitimate,0,0,0
Oic... Then better quickly last bathe n settle down...,legitimate,0,0,0
"For you information, IKEA is spelled with all caps. That is not yelling. when you reckon i had left you, you were sitting on the bed among the mess when i arrive in. i said we were going after you find home from form. please don't try and bullshit me. It ready me want to listen to you less.",legitimate,0,0,0
Great comedy..cant stay laughing da:),legitimate,0,0,0
Yes see ya not on the constellate,legitimate,0,0,0
finis liao... U?,legitimate,0,0,0
immediately? I'm going out 4 dinner soon..,legitimate,0,0,0
They don't put that stuff on the roads to keep it from beat slippery over there?,legitimate,0,0,0
"Well done, blimey, exercise, yeah, i kinda commend wot that is, hmm.",legitimate,0,0,0
Haha mayb u're rite... U know me well. Da feeling of being liked by someone is gd lor. uracil faster extend bump one then all gals in our group attached liao.,legitimate,0,0,0
1 cant pick the phone right now. Anything urgent?,legitimate,0,0,0
Doing my surmount. When will you buy a bb cos i have for sale and how's bf,legitimate,0,0,0
I cant option the phone right now. I am busy,legitimate,0,0,0
:-( that's not vanadium romantic!,legitimate,0,0,0
Feel like stressful kadeem again? :V,legitimate,0,0,0
Yes. I come to nyc for audiitions and am adjudicate to relocate.,legitimate,0,0,0
Probably money worries. Things are coming due and i have several outstanding invoices for knead i did two and threesome months ago.,legitimate,0,0,0
Ok then i will come to ur home after half an hour..is that exquisitely?,legitimate,0,0,0
"Brainless Baby Doll..:-D;-), vehicle sariyag force madoke barolla..",legitimate,0,0,0
I have mazed 10 kilos as of today!,legitimate,0,0,0
if you text on your way to cup stop that should mould. And that should be BUS,legitimate,0,0,0
My tuition is at 330. Hm we endure for the 1120 to 1205 one? Do you mind?,legitimate,0,0,0
Wat uniform? In where stupefy?,legitimate,0,0,0
Ü still father lessons? Ü in sch?,legitimate,0,0,0
My exam is for february 4. Wish you a neat day.,legitimate,0,0,0
two teams waiting for some players,legitimate,0,0,0
JUSWOKE UP IN A BED ON A BOATIN THE sorrel. kip WID 25 YEAR OLD. SPINOUT! GIV U DA GOSSIP L8R. XXX,legitimate,0,0,0
So how many years since then?,legitimate,0,0,0
Baaaaabe! I misss youuuuu ! Where are you ? I have to go and teach my category at 5 ...,legitimate,0,0,0
rag isn't it.,legitimate,0,0,0
U ned to convince him tht its not possible witot hurting his experience its the main,legitimate,0,0,0
I'm descend home 4 dinner.,legitimate,0,0,0
I'm not driving... Raining! Then i'll get caught at e mrt place lor.,legitimate,0,0,0
"Hey j! r u feeling any just, hopeSo hunny. i amnow feelin ill & ithink i may have tonsolitusaswell! damn iam layin in bedreal drill. lotsof luv me xxxx",legitimate,0,0,0
yell me when you get the chance plz &lt;3,legitimate,0,0,0
What pa tell me.. I conk to bath:-),legitimate,0,0,0
There radius many model..sony ericson also der.. &lt;#&gt; ..it luks good bt i forgot modl no,legitimate,0,0,0
Yes:)from last week itself i'm taking live yell.,legitimate,0,0,0
Okay lor... Will they still let us locomote a not ah? Coz they will not know until later. We drop our cards into the box mighty?,legitimate,0,0,0
On the way to post da..,legitimate,0,0,0
croak dis to all ur contacts n realise wat u engender! Red;i'm in luv wid u. Blue;u put a smile on my face. Purple;u r realy hot. Pink;u r so swt. orangish;i thnk i lyk u. park;i realy wana go out wid u. Yelow;i wnt u bck. Black;i'm jealous of u. Brown;i overlook you Nw plz giv me one color,legitimate,0,0,0
I didn't beat the second half of that message,legitimate,0,0,0
do you always celebrate NY's with your family ?,legitimate,0,0,0
iodine will come tomorrow my dear,legitimate,0,0,0
"Can meh? Thgt some will clash... Really ah, i rag mind... I dun picture to have lost any weight... Gee...",legitimate,0,0,0
They did't play one day last year bang even though they have very good team.. Like india.,legitimate,0,0,0
Ok i wont foretell or disturb any one. I know all are quash me. I am a burden for all,legitimate,0,0,0
"New Theory: Argument wins d place, but loses the PERSON. So dont argue with ur friends?",legitimate,0,0,0
"Piggy, r u awake? I bet u're still sleeping. I'm lead 4 lunch now...",legitimate,0,0,0
"Your Mint Data Update. You have victimised 100% of your monthly 15GB of data. You will be bewilder a brisk tank on Nov 12, 2024. Reply UPDATA or log into our app to add more.",legitimate,0,0,0
I want to transmit 30 mesages today. Sorry,legitimate,0,0,0
tranquillize i have not checked it..,legitimate,0,0,0
"commit Rs. 4000.0 to JAI NARAIN via a Paytm bank partner. Service charge 1%, min Rs. 10. Ref ID: 211017920600. Queries? jaw http:"m.paytm.me"care",legitimate,1,0,0
Ok which your another total,legitimate,0,0,0
iodine want snow. It's just freezing and windy.,legitimate,0,0,0
Ranjith cal drpd Deeraj and deepak 5min concur,legitimate,0,0,0
"I direct my grievance to sophas and i had to do secondary coating for a few schools. I think if you are thinking of applying, do a research on cost also. Contact joke ogunrinde, her school is single me the less expensive ones",legitimate,0,0,0
It's the end month of your Mint triad month Unlimited plan. How time flies. Log into your account at my.mintmobile.com or use our app to renew your plan.,legitimate,1,0,0
sound like a plan! Cardiff is still here and still cold! I'm sitting on the radiator!,legitimate,0,0,0
Same. Wana plan a stumble sometme then,legitimate,0,0,0
"Just commit again. Do you scream and moan in bed, princess?",legitimate,0,0,0
"Hey doc pls I want to arrive squeamish t shirt for my hubby nice fiting ones my budget is &lt;#&gt; k help pls I will load d posting abi hw,keep me posted luv. 2 mj",legitimate,0,0,0
Mm umma ask vava also to come tell him can gambol later together,legitimate,0,0,0
"alright baby, justthought id sayhey! how u doin?nearly the endof me wk offdam nevamind!We will have 2Hook up sn if uwant m8? loveJen ten.",legitimate,0,0,0
"grim, u need to wait",legitimate,0,0,0
7 at esplanade.. Do ü mind giving me a hoist cos i got no car today..,legitimate,0,0,0
"Sorry, I'll call later ..In forgather.",legitimate,0,0,0
Bugis oso almost wat...,legitimate,0,0,0
I am in hospital da. . I will issue home in evening,legitimate,0,0,0
Howz that persons storey..hope u find out..,legitimate,0,0,0
Shall i protrude from hear.,legitimate,0,0,0
Hiya do u like the hlday movie looked horrible in them so require mo out! Hows the camp Amrca thing? Speak soon Serena:),legitimate,0,0,0
"My fri ah... Okie lor,goin 4 my drivin den start shoppin after tt...",legitimate,0,0,0
If you don't respond imma assume you're still asleep and imma start vocation n shit,legitimate,0,0,0
beam me ur email id soon?I will sent that?0,legitimate,0,0,0
"As in missionary hook up, doggy crotchet up, standing...|",legitimate,0,0,0
"a I entered my cabin my PA said, '' Happy B'day Boss !!''. I matt-up special. She askd me 4 lunch. later lunch she invited me to her apartment. We went there.",legitimate,0,0,0
"Height of ""Oh diddlyshit....!!"" situation: A guy cast a luv letter on a gal but falls on her brothers head whos a gay,.;-):-D",legitimate,0,0,['0']
Nope thats alright. I might have a nap tho!,legitimate,0,0,0
TELL HER I SAID EAT ca-ca.,legitimate,0,0,0
"I can make it up there, stuff &lt;#&gt; bucks out of my dad",legitimate,0,0,0
What's up my own oga. Left my phone at home and just ensure ur messages. Hope you are good. Have a keen weekend.,legitimate,0,0,0
"rump you pls pls send me a mail on all you know about relatives coming to deliver here? All you experience about costs, risks, benefits and anything else. Thanks.",legitimate,0,0,0
I called and said all to him:)then he have to choose this hereafter.,legitimate,0,0,0
"Oh, then your phone phoned me but it disordered",legitimate,0,0,0
I'm coiffure. C ü there.,legitimate,0,0,0
Ok�talk to me later?cypher,legitimate,0,0,0
intimately. You know what i mean. Texting,legitimate,0,0,0
Going on aught great.bye,legitimate,0,0,0
"Its ok, called ma instead have fun",legitimate,0,0,0
I'll be at mu in like &lt;#&gt; second,legitimate,0,0,0
Yeah I imagine he would be really gentle. Unlike the other Dr. who treat their patients like turkeys.,legitimate,0,0,0
iodin am waiting machan. Call me once you free.,legitimate,0,0,0
"Goodmorning, today i am late for 3 Taiwanese.",legitimate,0,0,0
No he didn't. Spring is forthcoming early yay!,legitimate,0,0,0
"Come labialize, it's .",legitimate,0,0,0
good curious because my cuz asked what I was up to,legitimate,0,0,0
"Thank You for using McDelivery Service, your One Time Password is 5005. This password decease in 30 minutes.",legitimate,0,0,0
Also how-do-you-do wesley how've you been,legitimate,0,0,0
She's delimitation but yeah whatever.,legitimate,0,0,0
"I will hollo you later, I don't have network.",legitimate,0,0,0
I'm home�telephone me?0,legitimate,0,0,0
Goin to workout lor... Muz lose e avoirdupois...,legitimate,0,0,0
How much are we acquire?,legitimate,0,0,0
cost it your yahoo boys that bring in the perf? Or legal.,legitimate,0,0,0
"My friend, she's studying at warwick, we've planned to fit shopping and to concert tmw, but it may be canceled, havn't see for ages, yeah we should drive together sometime!",legitimate,0,0,0
It vl bcum more hard..,legitimate,0,0,0
Fwiw the reason I'm only around when it's time to smoke is that because of flatulence 1 can only afford to be around when someone distinguish me to be and that apparently only happens when somebody wants to calorie-free up,legitimate,0,0,0
Aslamalaikkum....insha allah tohar beeen muht albi mufti mahfuuz...signify same here....,legitimate,0,0,0
Neva mind it's Oklahoma..,legitimate,0,0,0
Ok i juz welcome..,legitimate,0,0,0
Jay is snickering and tells me that x is totally despoil up the chords as we speak,legitimate,0,0,0
Okie�delight!!,legitimate,0,0,0
Done it but internet connection five slow and can‘t broadcast it. Will try again later or first thing tomo.,legitimate,0,0,0
Not planned yet :)going to join company on jan 5 only.don know what will befall after that.,legitimate,0,0,0
I need to get home and give you some good lovin...,legitimate,0,0,0
When're you guys start back? G said you were thinking about not staying for mcr,legitimate,0,0,0
Alex enunciate he's not ok with you not being ok with it,legitimate,0,0,0
"Cool, what time you think you can vex here?",legitimate,0,0,0
No. Thank you. You've been marvellous,legitimate,0,0,0
Never blame a day in ur life. Good days give u happiness. badly days give u experience.,legitimate,0,0,0
Of course ! Don't tease me ... You know I simply must see ! *grins* ... Do proceed me posted my prey ... *love smile* *devouring kiss*,legitimate,0,0,0
"I'm in solihull, | do you wishing anything?",legitimate,0,0,0
Gr8. So how do you address the victoria island traffic. Plus when's the album due,legitimate,0,0,0
At vii we will go ok na.,legitimate,0,0,0
Walmart: Great Value Low Sodium Ve... arrives by 7:50pm today. raceway: https:"w-mt.co"g"cY926E reply HELP for info; STOP to opt out,legitimate,1,0,0
Alright remove the morphine. Back in yo.,legitimate,0,0,0
You do your studies alone without anyones help. If you cant no demand to study.,legitimate,0,0,0
"Ok. Can be belated showing around 8-8:30 if you deficiency + cld have drinkable before. Wld prefer not to spend money on nosh if you don't mind, as doing that nxt wk.",legitimate,0,0,0
Don know:)this week i'm pass to tirunelvai da.,legitimate,0,0,0
Sir send to group mail watch it.,legitimate,0,0,0
"dandy. What's up. How Teresa. Hope you have been okay. When i didnt hear from these people, i called them and they had experience the package since dec &lt;#&gt; . Just thot you'ld like to know. Do have a wild yr and all the best with your reading. Plus if you can really really Bam first aid for Usmle, then your go is arrange.",legitimate,0,0,0
"distressing, no, have got few things to do. may be in pub later.",legitimate,0,0,0
"Hmm, too many of them unfortunately... Pics apparently arent hot cakes. Its kinda fun tho",legitimate,0,0,0
"Only just got this message, not ignoring you. Yes, i was. patronize that is",legitimate,0,0,0
Walmart: Great news! Your Great Value Low Sodium Ve... arrived. catch: https:"w-mt.co"g"cYxCd6 Reply aid for info; STOP to opt out,legitimate,1,0,0
Am going to take bath ill station the key in window:-),legitimate,0,0,0
M..i deleted my contact that why?,legitimate,0,0,0
"Yeah work is fine, started last week, all the same stuff as before, boring but easy and rib are fun!",legitimate,0,0,0
"By the way, 'rencontre' is to encounter again. Mountains dont....",legitimate,0,0,0
Aight should single just plan to come up later tonight?,legitimate,0,0,0
"Sez, hows u & de arab boy? promise u r all good give my love 2 evry1 love ya eshxxxxxxxxxxx",legitimate,0,0,0
"Friendship is not a game to play, It is not a Son to state, It doesn\'t start on March and ends on May, It is tomorrow, yesterday, today",legitimate,0,0,0
"Ok that would b lovely, if u r sure. imagine about wot u lack to do, drinkin, dancin, eatin, cinema, in, out, about... Up to u! Wot about ?",legitimate,0,0,0
Haven't eaten all day. I'm sitting here gaze at this juicy pizza and i can't eat it. These meds are ruining my life.,legitimate,0,0,0
K.k.this month kotees birthday love?,legitimate,0,0,0
Oh thats late! Well have a good night and i will reach u a call tomorrow. Iam now plump to go to sleep night night,legitimate,0,0,0
Well its not like you actually visit someone a punto. That woulda been worse.,legitimate,0,0,0
Congrats ! Treat pending.i am not on mail for 2 days.will mail once thru.prise mother at home.checkout mails.,legitimate,0,0,0
I can't micturate it tonight,legitimate,0,0,0
K actually can you guys meet me at the sunoco on howard? It should be ripe on the way,legitimate,0,0,0
Siva is in auberge aha:-.,legitimate,0,0,0
"Some friends want me to effort em someplace, probably take a while",legitimate,0,0,0
""Miss anything 4 ur ""outdo Life"" but,don't miss ur best life for anything... Gud nyt...",legitimate,0,0,['0']
And he's apparently bffs with carly ready now,legitimate,0,0,0
"Don't worry though, I understand how important it is that I be put in my lieu with a poorly retrieve out penalty in the face of the worst thing that has ever happened to me. Brb gonna turn kill myself",legitimate,0,0,0
"coolheaded, text me when you're parked",legitimate,0,0,0
"Hey sweet, I was wondering when you had a moment if you might get to me ? I want to post a file to someone but it won't fit over yahoo for them because their connection suckle, remember when you set up that page for me to go to and download the format disc ? Could you recount me how to do that ? Or do you know some other way to download vauntingly files ? Because they can download stuff directly from the internet. Any help would be enceinte, my raven ... *vexatious kiss*",legitimate,0,0,0
Captain vijaykanth is doing funniness in captain tv..he is drunken :),legitimate,0,0,0
Why banal what special there you had,legitimate,0,0,0
Let me know if you need anything else. Salad or desert or something... How many beers shall i engender?,legitimate,0,0,0
I'm okay. Chasing the dream. What's ripe. What are you doing next.,legitimate,0,0,0
"Cool, textbook me when you're ready",legitimate,0,0,0
Dear got train and seat mine glower seat,legitimate,0,0,0
"A bit of Ur smile is my hppnss, a drop of Ur tear is my sorrow, a part of Ur nub is my life, a heart alike mine wil maintenance for U, forevr as my GOODFRIEND..I love u",legitimate,0,0,0
I am lamentable it hurt you.,legitimate,0,0,0
"wiskey Brandy queer Gin Beer Vodka Scotch Shampain Wine ""KUDI""yarasu dhina vaazhthukkal. ..",legitimate,0,0,0
"What do you do, my dog ? Must I always delay till the closing of your day to have parole from you ? Did you run out of time on your cell already?",legitimate,0,0,0
She's fine. send her greetings,legitimate,0,0,0
"struggle with the world is wanton, u either win or lose bt fightng with some1 who is tight to u is dificult if u lose - u lose if u win - u still lose.",legitimate,0,0,0
This girl does not stay in screw. This girl doesn't need recovery time. Id rather pass out while having fun then be cooped up in bonk,legitimate,0,0,0
"I think we're pass to finn's now, come",legitimate,0,0,0
Walmart: Tyr firm Latex Swim crownwork shipped. Track: https:"w-mt.co"g"cYILk0 Reply HELP for info; STOP to opt out,legitimate,1,0,0
Me fine..absolutly delicately?dont worry!!!,legitimate,0,0,0
Any room where are you and what doing.,legitimate,0,0,0
What about this single then.,legitimate,0,0,0
"I HAVE A DATE ON SUNDAY WITH WILL, Hope U interpret!!",legitimate,0,0,0
mood men or have you left.,legitimate,0,0,0
They finally came to unsex the ceiling.,legitimate,0,0,0
"iodine thought i'd engender him a watch, just cos thats the kind of thing u get4an18th. And he loves so much!",legitimate,0,0,0
Merry Christmas to u too annie!,legitimate,0,0,0
"chill, I'll text you in a few",legitimate,0,0,0
:-( sad puppy resound,legitimate,0,0,0
Ah poop. look like ill prob have to send in my laptop to scram fixed cuz it has a gpu problem,legitimate,0,0,0
Oh unintentionally not spoiled timing. Great. Fingers the trains play along! Will give fifteen min warning.,legitimate,0,0,0
In the end she might hush vomit but its okay. Not everything will come out.,legitimate,0,0,0
"heap mobile: It’s never too early to lock in more savings. Like right now. You're currently on a 3-Month, Unlimited plan but can save $120"yr on a 12-month plan. experience your early renew on: https:"m.mintmobile.com"plan Reply STOP to opt out of promotional whirl.",legitimate,1,0,0
I'll probably be around mu a hatful,legitimate,0,0,0
1Apple"Day=No doctor. 1Tulsi Leaf"Day=No Cancer. 1Lemon"Day=No Fat. 1Cup Milk"day=No pearl Problms 3 Litres Watr"Day=No Diseases Snd ths II Whom U Care..:-),legitimate,0,0,0
Another month. ane need chocolate weed and alcohol.,legitimate,0,0,0
They tell ü dun haf passport or smth like dat.. Or ü juz send to my email account..,legitimate,0,0,0
stimulate a nice day my dear.,legitimate,0,0,0
Then why you not respond,legitimate,0,0,0
Our ride equally uneventful - not too many of those pestering cyclists around at that time of night ;).,legitimate,0,0,0
hideout wat will e schedule b lk on sun?,legitimate,0,0,0
"Urgh, coach hot, odour of chip fat! Thanks again, especially for the duvet (not a predictive text word).",legitimate,0,0,0
"Hi. Hope ur day * adept! Back from walk, table booked for half eight. Lashkar-e-Toiba me know when ur coming over.",legitimate,0,0,0
So there's a ring that comes with the rib costumes. It's there so they can gift their future yowifes. Hint steer,legitimate,0,0,0
Yup i shd haf ard 10 pages if i add figures... Ü all fetch how many pages?,legitimate,0,0,0
soon you will have the real thing princess! Do i build you wet? :),legitimate,0,0,0
Â£164m EuroMillions draw tonight! utter your registration with 20 Bets for only Â£2 - oddment 23:59 BST! lottogo.co"emaq 18+ T&blow Optout: https:"tx.vc"o"b1a7b,spam,1,0,0
<Forwarded from 88877>FREE entry into our £250 weekly comp just beam the countersign ENTER to 88877 NOW. 18 T&C www.textcomp.com,smishing,1,1,0
Your package arrives at the Cyprus Post Office tomorrow.Confirm delivery: https:"51.fi"aJzP Cyprus billet Office .,smishing,1,0,0
[emailÂ protected] " TD#Alerts#ID12136 " TD#ID21-(URGENT) Access-Locked. please follow the verification shape: https:"encurtador.com.br"rzHK6,smishing,1,0,0
"Latest Free bet offers for England v Senegal > https:"tx.vc"r"3uUgt" T&Cs give, 18 Plus. fun Responsibly Unsubscribe https:"tx.vc"r" ******",spam,1,0,0
