SMS,label,if_URL,if_phone,if_email
I will come with karnan car. Invites wait till 6pm will directly goto doctor.,legitimate,0,0,0
I will come with karnan car. Please wait till 6pm will direct goto doctor.,legitimate,0,0,0
"By march ending, i should be ready. But will call you for sure. The problem is that my capital never finished. Mode far with you. How's work and the dame",legitimate,0,0,0
"By march ending, i should be ready. But will call you for sure. The troubles is that my capital never completing. How far with you. How's cooperates and the ladies",legitimate,0,0,0
2mro i am not coming to gymnasium machan. Goodnight.,legitimate,0,0,0
2mro i am not upcoming to gym machan. Goodnight.,legitimate,0,0,0
"Hello, hello, hiya lou sorry it took so protracted 2 reply- I left mobile at pals in Lancaster, just got it bak Neway im sorry I couldnt make ur bday 2 hun!",legitimate,0,0,0
"Salut, hello, hello lou sorry it took so long 2 reply- I gauche mobile at friends in Lancaster, just got it bak Neway im sorry I couldnt make ur bday 2 hun!",legitimate,0,0,0
I've reached households finally...,legitimate,0,0,0
I've reached residential finally...,legitimate,0,0,0
Once free call me mister.,legitimate,0,0,0
Once free call me sirs.,legitimate,0,0,0
U r too much close to my heart. If u go away i will be bulldozed. Plz sojourn with me.,legitimate,0,0,0
U rs too much close to my heart. If u go away i will be wrecked. Plz stay with me.,legitimate,0,0,0
2 laptop... I eon infra but too slow lar... I wan fast one,legitimate,0,0,0
2 laptop... I noe infra but too slow larry... I wan fast one,legitimate,0,0,0
I dont until when... Lets go learn pilates...,legitimate,0,0,0
I dunno until when... Lets go learns pilates...,legitimate,0,0,0
"If we slugged it off, you can move in with me :)",legitimate,0,0,0
"If we strike it off, you can move in with me :)",legitimate,0,0,0
Good morning princess! Have a fantastic day!,legitimate,0,0,0
Good morning princess! Have a whopping day!,legitimate,0,0,0
Hi im having the most mellow time ever! we have to get up at 7am every day! was the party good the other overnight? I get houses tomorrow at 5ish.,legitimate,0,0,0
Hi im having the most relaxing time ever! we have to get up at 7am every day! was the party well the other night? I gets houses tomorrow at 5ish.,legitimate,0,0,0
I labelled MY friends that you seemed to count as YOUR friends.,legitimate,0,0,0
I tagged MY friends that you seemed to count as YOUR amigos.,legitimate,0,0,0
"Although i told u dat i'm into baig face watches now but i really loves e watch u provided cos it's fr u. Thanx 4 everything dat u've effected today, i'm touched...",legitimate,0,0,0
"Whereas i say u dat i'm into baig face watches now but i really adores e watch u gave cos it's fr u. Thanx 4 everything dat u've done today, i'm touched...",legitimate,0,0,0
Misplaced your number and was sending texts to your antique number. Wondering why i've not heard from you this year. All the bestest in your mcat. Did this number from my atlanta friends,legitimate,0,0,0
Misplaced your number and was sending texts to your archaic number. Requests why i've not heard from you this year. Entire the best in your mcat. Got this number from my atlanta friends,legitimate,0,0,0
I'm not convinced if its still available though,legitimate,0,0,0
I'm not sure if its nonetheless available though,legitimate,0,0,0
Reason is if the team budget is availability at last they buy the unsold players for at base rate..,legitimate,0,0,0
Reason is if the team budget is available at last they purchasing the unsold players for at base rate..,legitimate,0,0,0
Xy trying smth now. U consumed already? We havent...,legitimate,0,0,0
Xy trying smth now. U eat already? We theres...,legitimate,0,0,0
Boy ive been seeing a lotta corvettes lately,legitimate,0,0,0
Homeboy ive been seeing a lotta corvettes lately,legitimate,0,0,0
If you have beleive me. Come to my home.,legitimate,0,0,0
If you have wouldnt me. Come to my home.,legitimate,0,0,0
"Got ur mail Dileep.thank you so muchand look forward to lots of support...very less contacted here,rember one venugopal you mentioned.tomorrow if not late,i shall tries to come up till there.goodnight dear.",legitimate,0,0,0
"Got ur mail Dileep.thank you so muchand look forward to lots of support...very less contacting here,remember one venugopal you mention.tomorrow if not late,i shall attempt to come up till there.goodnight dear.",legitimate,0,0,0
Ok ok take care. I can understanding.,legitimate,0,0,0
Ok ok take caring. I can understand.,legitimate,0,0,0
I cant opted the phone right now. Call later,legitimate,0,0,0
I cant select the phone right now. Call later,legitimate,0,0,0
Ok lor wat time ü finished?,legitimate,0,0,0
Ok lor wat time ü finishing?,legitimate,0,0,0
"Bye , where are you? We're at and they're not enthusiastic to go out i type of am but feel i shouldn't so can we go out tomo, don't mind do you?",legitimate,0,0,0
"Bye , where are you? We're at and they're not keen to go out i genera of am but feel i shouldn't so can we go out tomo, don't esprit do you?",legitimate,0,0,0
"Suspense that's still not all that clear, were you not sure about me being sarcastic or that that's why x doesn't want to live with usa",legitimate,0,0,0
"Wait that's yet not all that unequivocal, were you not sure about me being sarcastic or that that's why x doesn't want to live with us",legitimate,0,0,0
I can do that! I want to please you both inside and outside the chambre...,legitimate,0,0,0
I can do that! I want to please you both internal and outside the bedroom...,legitimate,0,0,0
Hallo Harish's rent has been transfred to ur Acnt.,legitimate,0,0,0
Hi Harish's rent has been transfred to ru Acnt.,legitimate,0,0,0
I agree. So i can stop runnin about ipad. Can you please ask macho the same question.,legitimate,0,0,0
I agree. So i can stop thinkin about ipad. Can you please ask virile the same question.,legitimate,0,0,0
Went to pay rent. So i had to go to the bank to authorise the payout.,legitimate,0,0,0
Went to wage rent. So i had to go to the bank to authorise the payment.,legitimate,0,0,0
Indubitably result will offer:),legitimate,0,0,0
Obviously result will offer:),legitimate,0,0,0
"Maybe westshore or hyde park village, the place closest my house?",legitimate,0,0,0
"Maybe westshore or hyde park village, the place near my habitation?",legitimate,0,0,0
Yo apologise was in the shower sup,legitimate,0,0,0
Yo apology was in the shower sup,legitimate,0,0,0
Dispatched me the new number,legitimate,0,0,0
Sent me the new number,legitimate,0,0,0
Is that what time you want me to coming?,legitimate,0,0,0
Is that what times you want me to come?,legitimate,0,0,0
How much u attempts to get?,legitimate,0,0,0
Mode much u trying to get?,legitimate,0,0,0
"Elle stated,'' do u mind if I go into the bedroom for a minute ? '' ''OK'', I sed in a sexy mood. She came out 5 minuts latr wid a cupcake?",legitimate,0,0,0
"She indicated,'' do u mind if I go into the bedroom for a minute ? '' ''OK'', I sed in a sexy ambience. She came out 5 minuts latr wid a cheesecake?",legitimate,0,0,0
"Er hello items didn‘t quite go to plan ?is limping slowly domicile followed by aa and with exhaust hanging off""",legitimate,0,0,0
"Er hello things didn‘t quite go to scheme ?is limping slowly domicile followed by aa and with exhaust hanging off""",legitimate,0,0,0
Cheerio what are you doing. Y no reply pa..,legitimate,0,0,0
Hey what are you doing. Y no reactions pa..,legitimate,0,0,0
At QUEL TIME should i come tomorrow,legitimate,0,0,0
Under WHAT TIME should i come tomorrow,legitimate,0,0,0
HI BABE IM AT HOMES NOW WANNA DO SOMETHING? XX,legitimate,0,0,0
HI HONEY IM AT HOME NOW WANNA DO SOMETHING? XX,legitimate,0,0,0
"Dizzamn, allright I'll ask my suitemates when I get back",legitimate,0,0,0
"Dizzamn, okay I'll ask my suitemates when I get back",legitimate,0,0,0
"Its Ur likelihood to Love someone. Its Ur fortune to Adores the one who Loves U. But, its a miracle to Love a person who can't Adored anyone except U... Gud nyt...",legitimate,0,0,0
"Its Ur luck to Adore someone. Its Ur fortune to Love the one who Loves U. But, its a miracle to Adore a person who can't Amour anyone except U... Gud nyt...",legitimate,0,0,0
"Cheerio. What happened? U switch off ur cell d totality day. This isnt good. Now if u do care, give me a call tomorrow.",legitimate,0,0,0
"Hey. What happened? U switches off ur cell d whole day. This didnt good. Now if u do care, give me a call tomorrow.",legitimate,0,0,0
:( but your not here....,legitimate,0,0,0
Why de. Vous looking good only:-)..,legitimate,0,0,0
Why de. You looking alright only:-)..,legitimate,0,0,0
"Oh yea, why is it like torture watching england?",legitimate,0,0,0
"Oh yes, why is it like torture watching british?",legitimate,0,0,0
Happy birthday... Be happy ..keep grin...,legitimate,0,0,0
Happy birthday... Be happy ..keep grinning...,legitimate,0,0,0
"Alert! After successful laptop no. verification, Kotak Bank App has been activated for CRN xx8418 on CPH2139. If not you, REPORT FRAUD on kotak.com"deception",legitimate,1,0,0
"Alert! After successful mobile no. audit, Kotak Bank App has been activated for CRN xx8418 on CPH2139. If not you, REPORT FRAUD on kotak.com"deceit",legitimate,1,0,0
My sister gets placed in birla soft da:-),legitimate,0,0,0
My sister got placed in birla gentle da:-),legitimate,0,0,0
S:)but he had some luck.2 catch put down:),legitimate,0,0,0
S:)but he had some probabilities.2 catches put down:),legitimate,0,0,0
We are pleased to inform that your application for Airtel Broadband is processed satisfactorily. Your installation will arise within 3 days.,legitimate,0,0,0
We are pleased to inform that your apps for Airtel Broadband is processed successfully. Your installation will emerge within 3 days.,legitimate,0,0,0
Tell where you attained,legitimate,0,0,0
Told where you reached,legitimate,0,0,0
Msgs r not time pass.They silently said that I am thinking of U rights now and also making U think of me at slightest 4 a moment. Gd nt.swt drms @Shesil,legitimate,0,0,0
Msgs r not time pass.They silently says that I am idea of U right now and also making U think of me at lowest 4 a moment. Gd nt.swt drms @Shesil,legitimate,0,0,0
No objection. My bf not upcoming.,legitimate,0,0,0
None objection. My bf not coming.,legitimate,0,0,0
"Ever green quote ever told by Jiri in toon ""A Individuals Who Irritates u Always Is the one Who Loves u Vry Much But Fails to Express It...!..!! :-) :-) gud nyt",legitimate,0,0,0
"Ever greening quote ever say by Jerry in cartoons ""A Person Who Irritates u Always Is the one Who Loves u Vry Much But Fails to Express It...!..!! :-) :-) gud nyt",legitimate,0,0,0
WHORE YOU ARE AMAZING.,legitimate,0,0,0
WHORE YOU ARE STUNNING.,legitimate,0,0,0
"Sorry, I can't text &amp; drive coherently, behold you in twenty",legitimate,0,0,0
"Sorry, I can't text &amp; drive coherently, seeing you in twenty",legitimate,0,0,0
I dont thnk its a amiss calling between us..hope u understand,legitimate,0,0,0
I dont thnk its a wrong telephoning between us..hope u understand,legitimate,0,0,0
Watching ajith kino ah?,legitimate,0,0,0
Watching ajith movie ah?,legitimate,0,0,0
Aight well keep me informing,legitimate,0,0,0
Aight well maintaining me informed,legitimate,0,0,0
Got it. Seventeen pounds for seven hundred ml ?amal ok.,legitimate,0,0,0
Got it. Seventeen pounds for seventh hundred ml ?hope ok.,legitimate,0,0,0
2marrow only. Thu at &lt;#&gt; to 2 aha.,legitimate,0,0,0
2marrow only. Wedding at &lt;#&gt; to 2 aha.,legitimate,0,0,0
But i'll b going 2 sch on thu. My sis need 2 take smth.,legitimate,0,0,0
But i'll b gonna 2 sch on mon. My sis need 2 take smth.,legitimate,0,0,0
"Thank you for employs Order & Pay, powered by Toast! You can accessed your tab through this tying any time today: https:"order.toasttab.com"order-and-pay"kuan-zhai-alley-champaign"B2"rejoin?pg=e091a25a-5537-403b-ad99-db8ff190b4b3&pmg=af6c91ea-3296-4c5a-9e52-c6284b53617d&mat=db8e96ed-15a6-4859-875e-4b9036ef670c&e=1729135302",legitimate,1,0,0
"Thank you for using Ordering & Payroll, powered by Toast! You can access your tab through this liaison any time today: https:"order.toasttab.com"order-and-pay"kuan-zhai-alley-champaign"B2"rejoin?pg=e091a25a-5537-403b-ad99-db8ff190b4b3&pmg=af6c91ea-3296-4c5a-9e52-c6284b53617d&mat=db8e96ed-15a6-4859-875e-4b9036ef670c&e=1729135302",legitimate,1,0,0
Die... I accidentally deleted e msg i suppose 2 put in e sim archive. Haiz... I so unfortunate...,legitimate,0,0,0
Die... I inadvertently deleted e msg i suppose 2 put in e sim archive. Haiz... I so sad...,legitimate,0,0,0
I've not dispatch it. He can send me.,legitimate,0,0,0
I've not send it. He can send me.,legitimate,0,0,0
You have registered Sinco as Payee. Log in at icicibank.com and enter URN &lt;#&gt; to confirm. Beware of frauds. Do NAH exchanges or disclose URN to anyone.,legitimate,1,0,0
You have registered Sinco as Payee. Log in at icicibank.com and intro URN &lt;#&gt; to confirm. Beware of frauds. Do NOT share or divulged URN to anyone.,legitimate,1,0,0
How come she can get it? Should b quite diff to guess ritualistic...,legitimate,0,0,0
How come she can get it? Should b rather diff to guess rite...,legitimate,0,0,0
"Today is ""I LOVE U"" day. Send dis to all ur ""VALUED FRNDS"" evn me. If 3 comes back u'll gt marries d person u luv! BUENA LUCK!!!",legitimate,0,0,0
"Today is ""I LOVED U"" day. Send dis to all ur ""VALUED FRNDS"" evn me. If 3 comes back u'll gt married d person u darling! GOOD LUCK!!!",legitimate,0,0,0
In life when you face choices Just toss a coin not becoz its resolves the question But while the currencies in the airplane U will know what your heart is hoping for. Gudni8,legitimate,0,0,0
In life when you face chooses Just toss a coinage not becoz its settle the question But while the coin in the aeronautical U will know what your heart is hoping for. Gudni8,legitimate,0,0,0
"CRAP BABE.. THASA BIT MESSED UP.YEH, SHE SHUDVETOLD U. GOT URGRAN KNOW?NEWAY, ILLSPEAK 2 U2MORO WEN IM NOT ASLEEP...",legitimate,0,0,0
"GODDAMMIT BABE.. THASA BIT MESSED UP.YEH, SHE SHUDVETOLD U. WO URGRAN KNOW?NEWAY, ILLSPEAK 2 U2MORO WEN IM NOT ASLEEP...",legitimate,0,0,0
"Until 545 lor... Ya, can go 4 dinner entire...",legitimate,0,0,0
"Until 545 lor... Ya, can go 4 meal together...",legitimate,0,0,0
I will be externally office take all from there,legitimate,0,0,0
I will be outer office take all from there,legitimate,0,0,0
SURBHIi..where are you beloved..,legitimate,0,0,0
SURBHIi..where are you dearest..,legitimate,0,0,0
"What will we do in the shower, honey?",legitimate,0,0,0
"Whereof will we do in the shower, baby?",legitimate,0,0,0
I don't wanting you to leave. But i'm barely doing what i can to stay sane. fighting with you continually isn't helping.,legitimate,0,0,0
I don't wish you to leave. But i'm barely doing what i can to stay sane. fight with you constantly isn't helping.,legitimate,0,0,0
ITS A LAPTOP TAKE IT WITH DOYOU.,legitimate,0,0,0
ITS A LAPTOP TAKE IT WITH TOI.,legitimate,0,0,0
"Well, i'm gonna finish my bath now. Have a well...fine night.",legitimate,0,0,0
"Well, i'm gonna finish my bathing now. Have a good...fine night.",legitimate,0,0,0
Colleges of southern california.,legitimate,0,0,0
University of south california.,legitimate,0,0,0
I cant pick the tel right now. Urgent?,legitimate,0,0,0
I cant picks the phone right now. Urgent?,legitimate,0,0,0
No difficulty. How are you doing?,legitimate,0,0,0
None problem. How are you doing?,legitimate,0,0,0
Haven't benefited,legitimate,0,0,0
Haven't received,legitimate,0,0,0
I want to tell you how bad I feel that essentially the only times I texts you lately are when I need drugs,legitimate,0,0,0
I want to tell you how unhealthy I feel that broadly the only times I text you lately are when I need drugs,legitimate,0,0,0
"Living is very simple.. Affective is also simple.. Laughing is too simple.. Winning is tooo simple.. But, being 'SIMPLE' is very difficult.. Hope u understand...Gud overnight...",legitimate,0,0,0
"Living is very simple.. Loving is apart simple.. Laughing is too simple.. Winning is tooo easy.. But, being 'SIMPLE' is very difficult.. Hope u understand...Gud night...",legitimate,0,0,0
Oh allright no prob..,legitimate,0,0,0
Ooh ok no prob..,legitimate,0,0,0
Alex knows a guy who sells mids but he's down in south tampa and I don't believe I could set it up before fond 8,legitimate,0,0,0
Alex knows a guy who sells mids but he's down in southward tampa and I don't think I wo set it up before like 8,legitimate,0,0,0
"Oops - am at my mum's in somerset... Bit far! Back tomo, see you swift x",legitimate,0,0,0
"Oops - am at my mum's in somerset... Bite far! Back tomo, see you soon x",legitimate,0,0,0
I dont know exactly could you poser chechi.,legitimate,0,0,0
I shouldnt know exactly could you ask chechi.,legitimate,0,0,0
Olol i printed out a forum post by a boys with the exact same prob which was fixed with a gpu replaces. Hopefully they dont ignore that.,legitimate,0,0,0
Olol i printed out a tribune post by a guy with the exact same prob which was fixed with a gpu lieu. Hopefully they dont ignore that.,legitimate,0,0,0
Ya that one is deceleration as poo,legitimate,0,0,0
Ya that one is slow as chit,legitimate,0,0,0
Ok ill sent you with in &lt;DECIMAL&gt; ok.,legitimate,0,0,0
Okay ill send you with in &lt;DECIMAL&gt; ok.,legitimate,0,0,0
Then anything especial?,legitimate,0,0,0
Then anything specific?,legitimate,0,0,0
Ü go home liao? Calls dad to pick me up at 6...,legitimate,0,0,0
Ü go household liao? Ask dad to pick me up at 6...,legitimate,0,0,0
No. Did you multimedia messages them or e-mail?,legitimate,0,0,0
Not. Did you multimedia message them or e-mail?,legitimate,0,0,0
Hey... Why dont we just go watch x men and have dinnertime... Haha,legitimate,0,0,0
Hey... Why wasnt we just go watch x men and have lunch... Haha,legitimate,0,0,0
LOL ... Have you made plans for new yrs?,legitimate,0,0,0
LOL ... Have you made plans for newest years?,legitimate,0,0,0
Landmine here like all fr china then so noisy.,legitimate,0,0,0
Mine here like all fr wa then so noisy.,legitimate,0,0,0
"Just audited out, heading out to drop off my stuff now",legitimate,0,0,0
"Just auditing out, heading out to drop off my stuff now",legitimate,0,0,0
"Yetunde, i'm apology but moji and i seem too busy to be able to go purchases. Can you just please find some other way to get what you wanted us to get. Please forgiven me. You can responses free via yahoo messenger.",legitimate,0,0,0
"Yetunde, i'm sorry but moji and i seem too busy to be able to go shopping. Can you just invites find some other pathway to get what you want us to get. Please forgive me. You can responded free via yahoo messenger.",legitimate,0,0,0
Allright lor...,legitimate,0,0,0
Okay lor...,legitimate,0,0,0
I shouldnt know why she.s not getting your messages,legitimate,0,0,0
I whats know why she.s not getting your messages,legitimate,0,0,0
Nah wif my sis lor... Aft bathing my dog then i can bathe... Looks like it's going 2 rainwater soon.,legitimate,0,0,0
Nope wif my sis lor... Aft bathing my dog then i can bathe... Looks likes it's going 2 rainwater soon.,legitimate,0,0,0
"I'm in a meeting, call me thereafter at night",legitimate,0,0,0
"I'm in a meeting, calls me later at night",legitimate,0,0,0
"Wa, ur openin sentence very formally... Anyway, i'm fine too, juz tt i'm eatin too much n puttin on weight...Haha... Therefore anythin special happened?",legitimate,0,0,0
"Wa, ur openin sentence very servant... Anyway, i'm fine too, juz tt i'm eatin too much n tryin on weight...Haha... So anythin special happened?",legitimate,0,0,0
Oh yah... We never cancel leh... Dunno,legitimate,0,0,0
Oh yah... We never revoked leh... Haha,legitimate,0,0,0
Yeah it's jus rites...,legitimate,0,0,0
Yeah it's jus ritual...,legitimate,0,0,0
Dear :-" why you mood off. I cant driving so i brother to drive,legitimate,0,0,0
Dear :-" why you mood off. I wouldnt drive so i brother to drive,legitimate,0,0,0
MAKE SURE ALEX KNOWS HIS BIRTHDAY IS OVER AMONG FIFTEEN MINUTES AS FAR AS YOU'RE CONCERNED,legitimate,0,0,0
MAKE SURE ALEX KNOWS HIS BIRTHDAY IS OVER INTO FIFTEEN MINUTES AS FAR AS YOU'RE CONCERNED,legitimate,0,0,0
"Oh, my adored, it's soooo good to hear from you. Omg I missed you so much today. I'm apologies your having problems with the purveyor but thank you for tming me",legitimate,0,0,0
"Oooh, my love, it's soooo well to hear from you. Omg I missed you so much hoy. I'm sorry your having problems with the provider but thank you for tming me",legitimate,0,0,0
Hallo. Happy New Year. I dont signify to intrude but can you pls let me know how much teaching you paid last semester and how much this semester is. Thanks,legitimate,0,0,0
Hi. Joyous New Year. I dont mean to intrude but can you pls let me savoir how much tuition you credited last semester and how much this semester is. Thanks,legitimate,0,0,0
Tell dear what happen to you. Why you discussing to me like an alian,legitimate,0,0,0
Tell dear what happen to you. Why you talking to me fond an alian,legitimate,0,0,0
"Ok, be detailed ! Don't text and drive !",legitimate,0,0,0
"Okay, be careful ! Don't text and drive !",legitimate,0,0,0
"Return Request Accepted: Your return request for dinghies Ba... from your order with order ID OD222900438837406000 has been accepted by the seller. A Wishmaster will electing up the originally delivered themes by Saturday, Sep 25, 2021. The reimburse will be initiate within 1 business day of the pick up. Please keep the item in the product box along with accessories & tags ready for pickup. Please inspected your email for significant details to ensure a successful pickup.",legitimate,0,0,0
"Return Request Accepted: Your returning request for boAt Ba... from your ordering with order ID OD222900438837406000 has been accepted by the seller. A Wishmaster will picked up the originally delivered item by Saturday, Sep 25, 2021. The refund will be commencing within 1 business day of the selected up. Please keep the item in the product box along with accessories & label ready for pickup. Please check your email for important details to warranty a successful pickup.",legitimate,0,0,0
Fine am mere sitting.,legitimate,0,0,0
Fine am simply sit.,legitimate,0,0,0
O was not into fp then.,legitimate,0,0,0
O was not into spf then.,legitimate,0,0,0
And by when you're played I mean now,legitimate,0,0,0
Und by when you're done I mean now,legitimate,0,0,0
I'm expressing my gratitude brother. I promise i wont take your help for ascribed. You have been supporting at all times.,legitimate,0,0,0
I'm expressing my gratitude brother. I promise i wont take your help for awarded. You have been helps at all times.,legitimate,0,0,0
"No worries, hope image shoot went well. have a spiffing fun at workage.",legitimate,0,0,0
"No worries, hope images shoot went well. have a spiffing fun at workage.",legitimate,0,0,0
East coastal,legitimate,0,0,0
East ribs,legitimate,0,0,0
V skint too but fancied few bevies.waz aint go meet &othrs in spoon but jst ibn watchng planet lands&sofa is v comfey; If i dont make it hav gd night,legitimate,0,0,0
V skint too but fancied few bevies.waz wouldnt go meet &othrs in spoon but jst bin watchng planet earth&sofa is v comfey; If i shouldnt make it hav gd nighttime,legitimate,0,0,0
Oops dorry. Just to audit that you don't mind picking me up tomo at half eight from station. Would that be ok?,legitimate,0,0,0
Oops sorry. Just to check that you don't intellect picking me up tomo at half eight from station. Should that be ok?,legitimate,0,0,0
Oh and by the way you do have more food in your fridge! Want to go out for a dinners mondays?,legitimate,0,0,0
Ooh and by the way you do have more food in your fridge! Want to go out for a food tonight?,legitimate,0,0,0
Juz go google n quest 4 qet...,legitimate,0,0,0
Juz going google n search 4 qet...,legitimate,0,0,0
Reading gud habit.. Nan bari hudgi yorge pataistha ertini cano:-),legitimate,0,0,0
Reading gud habit.. Nan bary hudgi yorge pataistha ertini kano:-),legitimate,0,0,0
I wanting to be there so i can kiss you and feel you next to me,legitimate,0,0,0
I wantto to be there so i can kiss you and feel you next to me,legitimate,0,0,0
Sounds like there could be a batch of time spent in that chastity device boy ... *grins* ... Or take your beatings iike a good dog. Going to lounge in a nice lange bath now ?,legitimate,0,0,0
Sounds like there could be a lot of time spent in that chastity device fella ... *grins* ... Or take your beatings like a alright puppy. Going to lounge in a nice long bath now ?,legitimate,0,0,0
If you were"are free i can give. Otherwise nalla nods entey nattil kittum,legitimate,0,0,0
If you were"are free i can lend. Otherwise nalla adi entey nattil kittum,legitimate,0,0,0
Hey what how about your project. Initiating aha da.,legitimate,0,0,0
Hey what how about your project. Start aha da.,legitimate,0,0,0
"Oh k...i'm staring here:), I know what happened",legitimate,0,0,0
"Oh k...i'm watching here:), I know what transpired",legitimate,0,0,0
Long after I quit. I get on only iike 5 minutes a day as it is.,legitimate,0,0,0
Long after I quit. I get on only likes 5 minutes a day as it is.,legitimate,0,0,0
Ahh... Lk tt den we take e one tt ends at cine lor... Dun wan yogasana oso can...,legitimate,0,0,0
Ohhh... Lk tt den we take e one tt ends at cine lor... Dun wan yogasana oso can...,legitimate,0,0,0
Ok... Take ur moment n enjoy ur dinner...,legitimate,0,0,0
Ok... Take ur time n enjoy ur luncheons...,legitimate,0,0,0
"Yo, the game almost over? Wanting to go to walmart soon",legitimate,0,0,0
"Yo, the game hardly over? Want to go to walmart soon",legitimate,0,0,0
"Uncle G, just check up on you. Do have a rewarding month",legitimate,0,0,0
"Uncle G, just checking up on you. Do have a reward month",legitimate,0,0,0
Conceivably a couple hours tops,legitimate,0,0,0
Probably a pair hours tops,legitimate,0,0,0
O shore are you comin the bus,legitimate,0,0,0
O shore are you takin the buses,legitimate,0,0,0
Wow so healthy. Elderly airport rd lor. Cant thk of anything else. But i'll b bathing my dog later.,legitimate,0,0,0
Wow so healthy. Old airport rd lor. Cant thk of anything else. But i'll b bathhouse my dog later.,legitimate,0,0,0
What's the importance?,legitimate,0,0,0
What's the significance?,legitimate,0,0,0
"Vous know, wot people wear. T shirts, jumpers, hat, belt, is all we know. We r at Cribbs",legitimate,0,0,0
"You know, wot people wear. T shirts, paratrooper, hat, belt, is all we know. We r at Cribbs",legitimate,0,0,0
Are you going to wipro interrogating today?,legitimate,0,0,0
Be you going to wipro interview today?,legitimate,0,0,0
"Darling Hero,i am leaving to qatar tonite for an apt possibility.pls do keep in touch at &lt;EMAIL&gt; ,kerala",legitimate,0,0,0
"Dear Hero,i am leaving to qatar tonite for an apt chance.pls do keeping in touch at &lt;EMAIL&gt; ,kerala",legitimate,0,0,0
Kaiez... Enjoy ur school... Gee... Thk e second option sounds beta... I'll go yan jiu den msg u...,legitimate,0,0,0
Kaiez... Enjoy ur tuition... Gee... Thk e second options sounds beta... I'll go yan jiu den msg u...,legitimate,0,0,0
Nan sonathaya soladha. Why boss?,legitimate,0,0,0
Nan sonathaya soladha. Why chef?,legitimate,0,0,0
I'm at home n poised...,legitimate,0,0,0
I'm at home n readies...,legitimate,0,0,0
No my mom went 2 dentist.,legitimate,0,0,0
No my mum went 2 dentistry.,legitimate,0,0,0
"Well, I meant as oppose to my drunken night of before",legitimate,0,0,0
"Well, I meant as opposing to my drunken night of before",legitimate,0,0,0
I am in a marital function,legitimate,0,0,0
I am in a matrimony function,legitimate,0,0,0
Oh ok�I'm staring here:) I know what to do,legitimate,0,0,0
Ooh ok�I'm watching here:) I know what to do,legitimate,0,0,0
Ok... After r we meeting later?,legitimate,0,0,0
Ok... Then r we meeting trailing?,legitimate,0,0,0
No... C ü then...,legitimate,0,0,0
Nos... C ü then...,legitimate,0,0,0
The hair creamer has not been shipped.,legitimate,0,0,0
The hairline cream has not been shipped.,legitimate,0,0,0
Fine i mademoiselle you very much.,legitimate,0,0,0
Fine i missed you very much.,legitimate,0,0,0
Wife.how she knew the moment of murder exactly,legitimate,0,0,0
Wife.how she knew the time of murders exactly,legitimate,0,0,0
Grand. P diddy is my neighbor and comes for toothpaste every morning,legitimate,0,0,0
Great. P diddy is my neighbor and arrives for toothpaste every morning,legitimate,0,0,0
Aiyah e rain like quite big leh. If drizzling i can at least run households.,legitimate,0,0,0
Aiyah e rain like quite overwhelming leh. If drizzling i can at least run home.,legitimate,0,0,0
Getting banknotes 4 walsall tue 6 th march. My buddy is getting me them on sat. ill pay my treat. Want 2 go. Txt bak .Terry,legitimate,0,0,0
Getting tickets 4 walsall tue 6 th march. My mate is getting me them on sat. ill payrolls my dealing. Want 2 go. Txt bak .Terry,legitimate,0,0,0
U still go to the mall?,legitimate,0,0,0
U still going to the malls?,legitimate,0,0,0
Do u noe how 2 send filing between 2 computers?,legitimate,0,0,0
Do u noe how 2 sending files between 2 computers?,legitimate,0,0,0
No da..today additionally i forgot..,legitimate,0,0,0
No da..today likewise i forgot..,legitimate,0,0,0
"Mum, hope you are having a remarkable day. Hoping this text meets you well and full of lifetime. Have a great day. Abiola",legitimate,0,0,0
"Mum, hope you are having a splendid day. Hoping this text meets you well and full of life. Have a fantastic day. Abiola",legitimate,0,0,0
Oh that was a forwarded message. I thought you dispatched that to me,legitimate,0,0,0
Ooh that was a forwarded message. I thought you send that to me,legitimate,0,0,0
"Tunde, how are you doing. This is just wishing you a awesome day. Abiola.",legitimate,0,0,0
"Tunde, how are you doing. This is just wishing you a splendid day. Abiola.",legitimate,0,0,0
Wewa is 130. Iriver 255. Entire 128 mb.,legitimate,0,0,0
Wewa is 130. Iriver 255. Totality 128 mb.,legitimate,0,0,0
K. I will relayed it again?my goodness..,legitimate,0,0,0
K. I will sending it again?my goodness..,legitimate,0,0,0
Buena Morning my Dear........... Have a great &amp; successful day.,legitimate,0,0,0
Good Morning my Dear........... Have a terrific &amp; successful day.,legitimate,0,0,0
arrived here while you were adventuring,legitimate,0,0,0
sweated here while you were adventuring,legitimate,0,0,0
Nah... Think i will go for it on monday... Sorry i replied so late,legitimate,0,0,0
Nope... Think i will go for it on tuesday... Sorry i replied so late,legitimate,0,0,0
Chase | Zelle(R): XIYU WANG sent you $20.00 & it's ready now. Reply STOP to cancellations these texts.,legitimate,0,0,0
Chase | Zelle(rs): XIYU WANG sent you $20.00 & it's ready now. Reply STOP to cancel these texts.,legitimate,0,0,0
Nope but i'll b going 2 sch on fri quite early lor koos mys sis got paper in da mornin :-),legitimate,0,0,0
Nope but i'll b going 2 sch on fri rather prematurely lor cos mys sis got paper in da morn :-),legitimate,0,0,0
